transactionId,timestamp,customerId,customerName,accountId,receiverAccount,amountINR,transactionType,branch,deviceId,ipAddress,kycStatus,riskProfile,amlScenario,expectedRisk
TXN0400001,2025-09-21 16:51:00,CUST36475,Customer_37516,ACC57769,ACC55754,25775.87,CARD,Bengaluru,DEV124309,10.242.114.199,PENDING,LOW,NORMAL,LOW
TXN0400002,2025-08-05 21:40:00,CUST27903,Customer_14792,ACC17302,ACC45869,46518.82,RTGS,Hyderabad,DEV089288,10.82.70.136,VERIFIED,MEDIUM,NORMAL,LOW
TXN0400003,2025-08-13 02:40:00,CUST41415,Customer_46099,ACC56544,ACC49167,10495.3,NEFT,Bengaluru,DEV043064,10.84.87.186,VERIFIED,LOW,NORMAL,LOW
TXN0400004,2025-08-17 21:27:00,CUST21083,Customer_18338,ACC58560,ACC49680,3313.34,IMPS,Bengaluru,DEV154340,10.160.99.193,PENDING,MEDIUM,NORMAL,LOW
TXN0400005,2025-02-03 04:15:00,CUST16135,Customer_33418,ACC35389,ACC25479,21041.82,RTGS,Hyderabad,DEV064851,10.224.105.249,PENDING,LOW,NORMAL,LOW
TXN0400006,2025-08-21 13:29:00,CUST27265,Customer_40182,ACC21834,ACC19292,746.53,NEFT,Kolkata,DEV123078,10.71.216.96,PENDING,HIGH,NORMAL,LOW
TXN0400007,2025-08-09 08:32:00,CUST37070,Customer_10316,ACC20418,ACC57015,41097.51,CARD,Mumbai,DEV033203,10.183.82.115,VERIFIED,LOW,NORMAL,LOW
TXN0400008,2025-01-08 23:14:00,CUST05609,Customer_43212,ACC56364,ACC07457,20903.55,UPI,Kolkata,DEV131028,10.123.160.177,VERIFIED,HIGH,NORMAL,LOW
TXN0400009,2025-03-22 03:41:00,CUST34297,Customer_49099,ACC41052,ACC20671,39308.91,RTGS,Hyderabad,DEV162300,10.47.138.130,VERIFIED,LOW,NORMAL,LOW
TXN0400010,2025-06-01 15:46:00,CUST45212,Customer_18047,ACC16397,ACC38897,7584.9,RTGS,Bengaluru,DEV100310,10.156.104.88,VERIFIED,MEDIUM,NORMAL,LOW
TXN0400011,2025-08-27 14:10:00,CUST47362,Customer_23247,ACC39187,ACC38242,21320.04,IMPS,Bengaluru,DEV120555,10.96.181.95,VERIFIED,MEDIUM,NORMAL,LOW
TXN0400012,2025-10-07 19:41:00,CUST43826,Customer_17398,ACC59891,ACC30276,8064.06,NEFT,Chennai,DEV089808,10.25.221.209,VERIFIED,MEDIUM,NORMAL,LOW
TXN0400013,2025-09-14 13:26:00,CUST33072,Customer_21788,ACC33199,ACC39356,3545.96,IMPS,Bengaluru,DEV130508,10.166.51.83,VERIFIED,MEDIUM,NORMAL,LOW
